,raised_amount_usd,participants,is_first_round,round_companies,round_funds,round_angels,total_companies,total_funds,total_angels,total_raised,unique_investor,mapped_code,years_since,target
15038,1010000.0,1,1,0,1,0,0,1,0,1010000.0,1.0,4,,0
15039,2800000.0,2,0,0,2,0,0,2,0,2800000.0,2.0,5,944.0,1
15040,11900000.0,2,0,0,2,0,0,2,0,11900000.0,2.0,6,1581.0,0
15041,1000000.0,16,1,1,4,11,1,5,11,,16.0,3,213.0,1
15042,,1,1,1,0,0,1,0,0,,1.0,3,1.0,1
15043,,1,1,1,0,0,1,0,0,,1.0,3,,0
15044,,1,1,1,0,0,1,0,0,,1.0,3,,0
15045,11000000.0,3,0,0,3,0,0,4,0,,3.0,5,944.0,0
15046,,1,1,1,0,0,1,0,0,,1.0,3,,0
15047,,1,0,1,0,0,1,0,0,,1.0,3,,0
15048,,1,1,1,0,0,1,0,0,,1.0,3,-72.0,0
15049,,1,1,1,0,0,1,0,0,,1.0,3,,1
15050,651000.0,1,1,0,1,0,0,1,0,651000.0,1.0,4,,0
15051,4100000.0,2,0,0,2,0,0,2,0,5100000.0,2.0,13,,0
15052,16000000.0,3,0,0,3,0,0,4,0,20000000.0,3.0,5,1310.0,0
15053,12000000.0,0,0,0,0,0,0,19,0,72500000.0,,9,1981.0,0
15054,,0,0,0,0,0,0,0,1,,,5,671.0,0
15055,15000.0,0,1,0,0,0,0,0,0,15000.0,,3,14.0,0
15056,4800000.0,0,1,0,0,0,0,15,0,,,7,2009.0,0
15057,1000000.0,0,0,0,0,0,0,0,0,1000000.0,,4,579.0,0
15058,1100000.0,3,0,0,3,0,0,5,6,1900000.0,3.0,4,502.0,0
15059,1270000.0,4,1,0,3,1,0,7,2,2295000.0,4.0,4,1220.0,0
15060,8000000.0,3,1,0,3,0,0,6,0,15500000.0,3.0,6,2040.0,0
15061,8000000.0,3,1,0,3,0,0,9,0,23500000.0,3.0,6,2040.0,0
15062,,1,0,0,1,0,0,1,0,,1.0,4,946.0,0
15063,6000000.0,3,0,0,3,0,0,4,0,10600000.0,3.0,5,215.0,1
15064,7500000.0,1,0,0,1,0,0,1,0,7500000.0,1.0,5,2041.0,0
15065,19500000.0,3,1,0,3,0,0,8,0,31040000.0,3.0,6,2407.0,0
15066,1300000.0,3,0,0,2,1,0,2,1,1300000.0,3.0,4,1160.0,0
15067,4250000.0,2,0,0,1,1,0,1,1,4250000.0,2.0,4,,0
15068,2630000.0,1,1,0,1,0,0,1,0,2630000.0,1.0,5,,0
15069,17000000.0,3,0,0,3,0,0,3,0,17000000.0,3.0,5,947.0,0
15070,7000000.0,0,0,0,0,0,0,1,2,,,5,2408.0,0
15071,784070.0,0,0,0,0,0,0,0,0,4399401.0,,13,4234.0,0
15072,7400000.0,2,1,0,2,0,0,2,0,7400000.0,2.0,4,642.0,1
15073,,1,1,0,1,0,0,1,0,,1.0,3,-27.0,0
15074,2000000.0,3,1,0,2,1,0,3,1,2725875.0,3.0,4,856.0,0
15075,755500.0,0,0,0,0,0,0,0,0,755500.0,,11,1312.0,0
15076,18000.0,1,0,1,0,0,1,0,0,18000.0,1.0,3,21.0,0
15077,3950000.0,2,1,0,2,0,0,2,0,3950000.0,2.0,4,,0
15078,250000.0,3,0,1,2,0,2,2,0,,3.0,4,210.0,0
15079,50000000.0,0,1,0,0,0,0,6,0,126000000.0,,8,2042.0,1
15080,750000.0,2,0,0,0,2,0,0,2,750000.0,2.0,3,0.0,0
15081,291.0,0,1,0,0,0,0,0,0,291.0,,4,431.0,0
15082,295000.0,0,0,0,0,0,0,0,0,295000.0,,11,582.0,0
15083,550000.0,5,0,0,2,3,0,2,3,550000.0,5.0,3,217.0,0
15084,658800.0,1,1,0,1,0,0,2,0,1106205.0,1.0,2,1562.0,0
15085,24460.0,0,0,0,0,0,0,0,0,24460.0,,3,123.0,0
15086,100000.0,0,1,0,0,0,0,1,0,120000.0,,4,723.0,0
15087,25000000.0,0,1,0,0,0,0,1,0,,,0,6429.0,1
15088,52000000.0,2,1,0,2,0,1,13,0,145800000.0,2.0,7,2777.0,1
15089,5000000.0,0,0,0,0,0,0,0,0,5000000.0,,4,0.0,0
15090,4400000.0,3,0,0,3,0,0,4,0,7600000.0,3.0,5,1245.0,0
15091,7000000.0,1,1,0,1,0,0,1,1,,1.0,5,951.0,0
15092,510000.0,2,0,0,2,0,1,2,0,525000.0,2.0,3,585.0,1
15093,6000000.0,3,0,0,3,0,0,5,1,10000000.0,3.0,5,800.0,0
15094,4500000.0,3,0,0,3,0,0,7,0,16500000.0,3.0,4,952.0,0
15095,5000000.0,0,1,0,0,0,0,0,0,5000000.0,,3,8035.0,0
15096,6000000.0,3,0,0,3,0,0,3,0,6000000.0,3.0,13,1317.0,0
15097,32000000.0,8,0,1,7,0,1,7,0,32000000.0,8.0,6,,0
15098,5000000.0,2,0,0,2,0,0,2,0,5000000.0,2.0,4,221.0,0
15099,100000.0,3,1,0,1,2,0,1,2,100000.0,3.0,2,343.0,1
15100,25000000.0,0,0,0,0,0,0,16,0,66500000.0,,8,3508.0,0
15101,,1,1,0,1,0,0,1,0,,1.0,4,2413.0,0
15102,2000000.0,0,0,0,0,0,0,3,0,5100000.0,,5,6065.0,0
15103,100000.0,0,1,0,0,0,0,0,0,100000.0,,3,0.0,0
15104,40000000.0,0,1,0,0,0,0,0,0,40000000.0,,7,2048.0,1
15105,650000.0,11,0,0,4,7,1,4,7,662000.0,11.0,3,,0
15106,7500000.0,1,0,0,1,0,0,2,0,7800000.0,1.0,13,2048.0,0
15107,878990.0,0,0,0,0,0,0,0,0,878990.0,,4,587.0,0
15108,25000000.0,0,0,0,0,0,1,0,0,149000000.0,,5,1318.0,0
15109,2680000.0,0,1,0,0,0,0,3,0,15180000.0,,8,2414.0,1
15110,,1,1,0,1,0,0,1,0,,1.0,5,1318.0,0
15111,2299999.0,0,0,0,0,0,0,1,0,15899999.0,,5,,0
15112,200000.0,2,0,0,0,2,0,0,2,200000.0,2.0,3,317.0,0
15113,5000000.0,0,0,0,0,0,0,0,0,5000000.0,,0,1990.0,0
15114,10000000.0,1,1,0,1,0,0,1,0,10000000.0,1.0,4,,0
15115,60000000.0,5,0,0,5,0,0,13,0,155000000.0,5.0,6,4606.0,0
15116,7500000.0,2,0,0,2,0,1,4,4,,2.0,5,954.0,0
15117,13000000.0,3,0,0,3,0,0,3,0,16500000.0,3.0,6,,0
15118,5100000.0,2,1,0,1,1,0,1,1,5100000.0,2.0,5,470.0,0
15119,22000000.0,1,0,0,1,0,0,1,0,22000000.0,1.0,5,1320.0,0
15120,,1,1,0,1,0,0,2,0,,1.0,6,,0
15121,5100000.0,2,0,0,1,1,0,1,1,5100000.0,2.0,4,470.0,1
15122,600000.0,7,1,0,4,3,1,4,3,,7.0,2,177.0,0
15123,250000.0,0,0,0,0,0,0,0,0,250000.0,,2,45.0,0
15124,500000.0,1,1,1,0,0,1,0,0,500000.0,1.0,3,-1.0,0
15125,300000.0,0,1,0,0,0,0,0,0,300000.0,,3,,1
15126,8000000.0,1,1,0,1,0,0,1,0,8000000.0,1.0,13,12645.0,0
15127,1400000.0,0,1,0,0,0,0,0,0,2400000.0,,2,,0
15128,,0,0,0,0,0,0,0,0,,,3,227.0,0
15129,5000000.0,2,0,0,2,0,0,2,0,5000000.0,2.0,4,1688.0,0
15130,16000000.0,3,1,0,3,0,0,3,0,16000000.0,3.0,4,227.0,0
15131,750000.0,0,1,0,0,0,0,0,0,1050000.0,,2,431.0,0
15132,1000000.0,0,0,0,0,0,0,0,0,1742000.0,,2,1050.0,0
15133,,1,1,0,1,0,0,1,0,,1.0,4,,0
15134,450000.0,0,1,0,0,0,0,0,0,450000.0,,3,,0
15135,6300000.0,1,1,0,1,0,0,4,0,27900000.0,1.0,13,,0
15136,2600000.0,2,0,0,1,1,0,1,1,2600000.0,2.0,5,898.0,0
15137,,1,1,0,1,0,0,1,0,,1.0,5,,0
15138,300000.0,1,1,0,0,1,0,0,1,300000.0,1.0,2,438.0,0
15139,15000000.0,1,0,0,1,0,0,2,0,25000000.0,1.0,6,2054.0,0
15140,11000000.0,0,1,0,0,0,0,2,0,12020000.0,,5,4246.0,0
15141,20000000.0,5,0,0,5,0,0,11,0,,5.0,6,3515.0,0
15142,3000000.0,1,0,1,0,0,1,8,1,33100000.0,1.0,0,,0
15143,1000000.0,2,0,0,2,0,0,2,0,1000000.0,2.0,3,228.0,0
15144,15000.0,1,0,1,0,0,1,0,0,15000.0,1.0,3,228.0,0
15145,15000000.0,1,1,0,1,0,0,2,0,25000000.0,1.0,6,,0
15146,40000.0,0,1,0,0,0,0,0,0,155000.0,,2,738.0,0
15147,,1,1,1,0,0,1,0,0,,1.0,3,229.0,0
15148,3111261.0,0,0,0,0,0,0,8,0,132120261.0,,11,1417.0,0
15149,234665.0,0,1,0,0,0,0,0,0,234665.0,,13,2440.0,0
15150,,1,1,0,1,0,0,1,0,,1.0,4,960.0,0
15151,2800000.0,3,1,0,3,0,0,3,0,2800000.0,3.0,5,,0
15152,485000.0,2,1,0,2,0,0,2,0,485000.0,2.0,3,,0
15153,450000.0,2,0,0,0,2,0,0,2,450000.0,2.0,4,383.0,0
15154,39000000.0,7,1,0,7,0,0,15,0,90000000.0,7.0,8,1326.0,0
15155,20000000.0,1,1,0,1,0,0,1,0,20000000.0,1.0,13,4978.0,0
15156,26797600.0,3,0,0,3,0,0,6,2,36147599.0,3.0,5,475.0,1
15157,2300000.0,7,0,0,4,3,0,4,3,2300000.0,7.0,4,79.0,0
15158,18000000.0,5,1,0,5,0,0,17,0,46300000.0,5.0,6,1571.0,1
15159,8000000.0,2,1,0,2,0,0,4,0,15000000.0,2.0,5,961.0,1
15160,2000000.0,3,1,0,3,0,0,3,0,2000000.0,3.0,4,,1
15161,3000000.0,1,0,0,1,0,0,1,0,3000000.0,1.0,4,230.0,0
15162,8830000.0,2,1,0,2,0,0,2,0,8830000.0,2.0,5,,0
15163,1500000.0,0,0,0,0,0,0,3,0,9500000.0,,11,4979.0,0
15164,8000000.0,1,1,1,0,0,2,0,0,18000000.0,1.0,7,21.0,0
15165,10000000.0,3,1,0,3,0,0,3,0,10000000.0,3.0,5,1692.0,0
15166,2100000.0,3,0,0,3,0,0,9,0,15700000.0,3.0,13,2710.0,0
15167,,11,0,1,4,6,2,4,6,,11.0,3,231.0,0
15168,,4,0,0,4,0,0,4,3,,4.0,4,384.0,0
15169,3000000.0,1,1,0,0,1,0,4,1,3900000.0,1.0,4,981.0,0
15170,7000000.0,3,1,0,3,0,0,10,0,24500000.0,3.0,6,1449.0,0
15171,3000000.0,1,0,0,1,0,0,1,0,3000000.0,1.0,4,1692.0,0
15172,110000.0,0,0,0,0,0,0,0,0,110000.0,,3,7932.0,0
15173,254220.0,0,1,0,0,0,0,0,0,254220.0,,3,71.0,0
15174,20000.0,1,1,0,0,1,0,0,1,20000.0,1.0,3,142.0,0
15175,15000000.0,0,1,0,0,0,0,0,0,15000000.0,,5,,0
15176,5000000.0,4,0,0,1,3,0,1,3,5000000.0,4.0,5,1209.0,0
15177,1100000.0,0,0,0,0,0,0,0,0,1100000.0,,11,2791.0,0
15178,1200000.0,3,0,0,2,1,0,3,1,1500000.0,3.0,3,1330.0,0
15179,6100000.0,2,1,0,2,0,0,2,0,6100000.0,2.0,5,4252.0,0
15180,,1,1,0,1,0,0,1,0,,1.0,3,,0
15181,,1,0,0,1,0,0,1,0,,1.0,3,,1
15182,15000000.0,2,1,0,2,0,1,3,0,20750000.0,2.0,5,965.0,1
15183,47788.0,1,1,0,1,0,0,1,0,47788.0,1.0,3,691.0,0
15184,3800000.0,3,1,0,3,0,0,5,0,6660000.0,3.0,4,965.0,0
15185,486761.0,0,0,0,0,0,0,0,0,618253.0,,4,-42.0,0
15186,15000000.0,3,0,0,3,0,0,5,0,19750000.0,3.0,5,965.0,0
15187,3100000.0,4,1,0,4,0,0,4,0,3100000.0,4.0,5,,0
15188,3000000.0,1,0,0,1,0,0,1,0,3000000.0,1.0,4,965.0,0
15189,4000000.0,4,1,1,3,0,1,8,0,14600000.0,4.0,5,,0
15190,10000000.0,0,1,0,0,0,0,7,0,78750000.0,,5,2426.0,1
15191,,1,1,0,1,0,0,1,0,,1.0,4,2060.0,0
15192,7500000.0,1,1,1,0,0,1,0,0,7500000.0,1.0,0,,0
15193,170000000.0,1,1,1,0,0,1,0,0,170000000.0,1.0,0,,0
15194,20000000.0,6,0,1,5,0,1,5,0,20000000.0,6.0,6,1331.0,0
15195,125000.0,0,1,0,0,0,0,0,0,190000.0,,4,393.0,0
15196,2250000.0,1,0,0,1,0,0,1,0,2250000.0,1.0,4,3888.0,1
15197,1261086.0,0,0,0,0,0,0,0,0,2397066.0,,11,2427.0,0
15198,,1,1,0,1,0,0,1,0,,1.0,3,569.0,0
15199,,1,0,0,1,0,1,1,0,,1.0,3,296.0,1
15200,700000.0,7,1,0,2,5,0,2,5,700000.0,7.0,2,875.0,0
15201,20000000.0,1,1,0,1,0,0,1,0,20000000.0,1.0,4,2792.0,0
15202,8000000.0,2,1,0,2,0,0,17,0,62000000.0,2.0,8,4618.0,1
15203,500000.0,0,1,0,0,0,0,0,0,500000.0,,3,1016.0,0
15204,50000.0,1,1,0,0,1,0,0,1,50000.0,1.0,2,638.0,0
15205,10000000.0,3,1,0,3,0,0,3,0,10000000.0,3.0,5,,0
15206,3050000.0,0,0,0,0,0,0,0,0,3050000.0,,5,723.0,0
15207,5000000.0,2,1,0,2,0,0,3,0,7500000.0,2.0,5,,0
15208,850000.0,3,0,0,3,0,0,6,1,1875000.0,3.0,3,967.0,0
15209,,0,1,0,0,0,0,0,0,,,3,,0
15210,20000000.0,5,0,0,5,0,0,5,0,20000000.0,5.0,6,2428.0,0
15211,1000000.0,1,0,0,1,0,0,1,0,1000000.0,1.0,4,567.0,0
15212,850000.0,10,0,1,4,5,1,4,5,850000.0,10.0,2,116.0,1
15213,12700000.0,1,0,0,1,0,0,1,0,20200000.0,1.0,5,967.0,0
15214,3000000.0,4,0,0,3,1,0,3,1,3000000.0,4.0,4,358.0,0
15215,2307806.0,2,1,0,2,0,0,5,0,10607806.0,2.0,6,1089.0,0
15216,50000.0,0,1,0,0,0,0,0,0,50000.0,,3,-7.0,0
15217,750000.0,9,1,0,1,8,0,1,8,750000.0,9.0,3,570.0,1
15218,1150000.0,6,1,0,3,3,0,4,3,,6.0,4,420.0,0
15219,10000000.0,3,0,1,2,0,1,2,0,10000000.0,3.0,6,1697.0,0
15220,750000.0,9,0,0,5,4,0,5,4,750000.0,9.0,3,358.0,1
15221,2920000.0,0,1,0,0,0,0,0,0,2920000.0,,4,1394.0,0
15222,177000.0,1,0,0,1,0,0,1,0,177000.0,1.0,3,108.0,0
15223,12700000.0,2,1,0,2,0,0,5,0,23990000.0,2.0,5,2794.0,0
15224,20000000.0,4,0,0,4,0,0,12,7,,4.0,8,1895.0,0
15225,,1,1,0,1,0,0,2,0,,1.0,3,1455.0,0
15226,5500000.0,0,1,0,0,0,0,6,0,11500000.0,,6,1876.0,1
15227,3900000.0,0,0,0,0,0,0,0,0,3900000.0,,6,2794.0,0
15228,1100000.0,3,0,0,3,0,0,3,0,1100000.0,2.0,3,602.0,0
15229,118000.0,1,0,1,0,0,1,1,0,295000.0,1.0,3,108.0,0
15230,2000000.0,1,0,0,1,0,0,1,0,2000000.0,1.0,4,26.0,0
15231,8535917.0,0,0,0,0,0,0,0,0,8535917.0,,11,4256.0,0
15232,20300000.0,3,1,0,3,0,0,3,0,20300000.0,3.0,4,603.0,0
15233,,1,1,0,1,0,0,1,0,,1.0,4,,0
15234,180000.0,2,0,0,0,2,0,0,2,180000.0,2.0,13,180.0,0
15235,10600000.0,1,0,0,1,0,0,1,0,10600000.0,1.0,5,881.0,0
15236,80000.0,6,0,0,0,6,0,0,6,80000.0,6.0,3,340.0,0
15237,,1,0,0,1,0,0,1,2,,1.0,4,-28.0,0
15238,25000.0,1,0,0,0,1,0,0,1,25000.0,1.0,3,61.0,0
15239,38500000.0,4,0,0,4,0,0,5,0,48500000.0,4.0,5,972.0,0
15240,15000000.0,2,0,0,2,0,0,2,0,15000000.0,2.0,4,3163.0,0
15241,10800000.0,4,0,0,4,0,0,4,0,10800000.0,4.0,4,3163.0,0
15242,1212390.0,0,0,0,0,0,0,0,0,1212390.0,,11,,0
15243,40000000.0,1,1,0,1,0,0,5,0,53350000.0,1.0,5,2616.0,1
15244,3000000.0,9,0,0,4,5,1,5,11,4300000.0,9.0,4,1337.0,0
15245,5000000.0,1,0,0,1,0,0,1,0,6500000.0,1.0,4,1299.0,1
15246,3000000.0,1,1,0,1,0,0,1,0,3000000.0,1.0,4,,1
15247,1665000.0,1,0,0,1,0,0,1,0,1665000.0,1.0,4,,0
15248,30000000.0,2,0,0,2,0,0,24,0,89250000.0,2.0,9,3163.0,0
15249,250000.0,0,1,0,0,0,0,0,0,250000.0,,2,558.0,0
15250,5000000.0,2,0,0,2,0,0,2,0,13646955.0,2.0,5,,0
15251,20000.0,1,1,0,1,0,0,1,0,20000.0,1.0,3,91.0,0
15252,16500000.0,4,0,0,4,0,0,11,0,37500000.0,4.0,6,1034.0,0
15253,120000.0,0,1,0,0,0,0,0,0,120000.0,,2,242.0,0
15254,20000.0,1,0,0,1,0,0,1,0,20000.0,1.0,3,5.0,0
15255,1000000.0,11,0,0,3,8,0,3,8,1000000.0,11.0,3,211.0,0
15256,700000.0,9,0,0,5,4,0,6,4,715000.0,9.0,3,242.0,1
15257,20000.0,1,0,0,1,0,0,1,0,20000.0,1.0,3,456.0,1
15258,,1,1,0,1,0,0,1,2,,1.0,3,480.0,0
15259,300000.0,5,0,0,1,4,0,1,4,480000.0,5.0,2,791.0,1
15260,,2,0,0,2,0,0,2,0,,2.0,6,607.0,0
15261,4000000.0,3,0,0,3,0,0,3,0,4000000.0,3.0,4,517.0,0
15262,163000.0,0,1,0,0,0,0,0,0,163000.0,,3,1338.0,0
15263,1020000.0,1,1,0,1,0,0,1,0,1020000.0,1.0,4,,0
15264,200000.0,0,1,0,0,0,0,0,0,200000.0,,2,92.0,0
15265,640000.0,1,0,0,1,0,0,1,0,640000.0,1.0,3,31.0,0
15266,5000000.0,1,0,0,0,1,0,0,1,5000000.0,1.0,4,357.0,0
15267,1000000.0,9,1,0,3,6,1,3,6,1015000.0,9.0,2,123.0,0
15268,5250000.0,0,0,0,0,0,0,0,0,5250000.0,,13,2069.0,1
15269,15000.0,1,0,0,1,0,0,1,0,15000.0,1.0,3,0.0,0
15270,3000000.0,3,1,1,0,2,1,0,2,3000000.0,3.0,2,1249.0,0
15271,1200000.0,7,1,0,3,4,0,3,4,1200000.0,7.0,3,62.0,1
15272,400000.0,0,1,0,0,0,0,0,0,650000.0,,2,304.0,0
15273,64000.0,1,0,1,0,0,1,0,0,64000.0,1.0,3,-19.0,0
15274,250000.0,0,0,0,0,0,0,0,0,250000.0,,2,243.0,0
15275,307200.0,0,0,0,0,0,0,0,0,1347541.0,,2,518.0,0
15276,200000.0,1,1,0,0,1,0,0,1,200000.0,1.0,3,0.0,0
15277,500000.0,1,0,0,1,0,0,4,0,13500000.0,1.0,0,608.0,0
15278,140000.0,1,0,0,1,0,0,1,0,140000.0,1.0,3,0.0,0
15279,1200000.0,1,1,0,1,0,0,1,0,1200000.0,1.0,3,176.0,0
15280,3000000.0,12,0,0,8,4,0,8,4,3000000.0,12.0,3,518.0,0
15281,120000.0,0,1,0,0,0,0,0,0,120000.0,,3,-122.0,0
15282,1700000.0,3,0,0,0,3,0,0,8,2350000.0,3.0,4,549.0,0
15283,50000.0,1,1,1,0,0,1,0,0,100000.0,1.0,2,488.0,0
15284,1400000.0,0,0,0,0,0,0,0,0,1400000.0,,4,,0
15285,,0,1,0,0,0,0,0,0,,,4,114.0,0
15286,1000000.0,0,1,0,0,0,0,0,0,1000000.0,,4,-30.0,0
15287,,4,0,0,3,1,0,3,1,,4.0,2,608.0,0
15288,120000.0,0,1,0,0,0,0,0,0,120000.0,,3,0.0,0
15289,50000.0,0,1,0,0,0,0,0,0,50000.0,,3,243.0,0
15290,10240.0,0,1,0,0,0,0,0,0,10240.0,,3,123.0,0
15291,11000.0,1,0,0,0,1,0,0,1,21000.0,1.0,2,291.0,0
15292,20000000.0,1,0,0,1,0,0,6,0,36000000.0,1.0,13,1473.0,0
15293,512000.0,0,1,0,0,0,0,0,0,512000.0,,2,184.0,0
15294,3100000.0,7,0,0,7,0,0,7,0,3100000.0,7.0,4,304.0,0
15295,11000000.0,2,0,0,2,0,0,3,1,16000000.0,2.0,5,608.0,0
15296,100000.0,0,0,0,0,0,0,0,0,100000.0,,3,0.0,0
15297,8000000.0,10,0,2,3,5,2,3,5,8000000.0,10.0,4,-608.0,0
15298,30000.0,1,0,0,0,1,0,0,1,30000.0,1.0,3,31.0,0
15299,10000000.0,1,0,0,1,0,0,6,0,26000000.0,1.0,13,1492.0,0
15300,250000.0,0,0,0,0,0,0,0,0,250000.0,,3,-133.0,0
15301,64000.0,1,1,1,0,0,1,0,3,,1.0,3,274.0,0
15302,167000.0,2,0,0,0,2,0,0,2,167000.0,2.0,3,243.0,0
15303,150000.0,0,1,0,0,0,0,0,0,150000.0,,3,62.0,1
15304,1512066.0,1,0,0,1,0,0,3,2,3389364.0,1.0,5,1339.0,1
15305,30000000.0,2,1,0,2,0,0,2,0,30000000.0,2.0,4,1361.0,0
15306,6490000.0,2,0,0,2,0,0,3,0,11190000.0,2.0,6,915.0,0
15307,350000.0,0,1,0,0,0,0,0,0,350000.0,,3,0.0,0
15308,240000.0,1,0,0,1,0,0,1,0,240000.0,1.0,3,243.0,0
15309,1500000.0,1,1,0,0,1,1,0,1,2500000.0,1.0,4,1287.0,0
15310,1300000.0,7,0,0,4,3,0,4,3,1300000.0,7.0,3,0.0,0
15311,220000.0,0,0,0,0,0,0,1,0,460000.0,,3,243.0,0
15312,20000.0,0,1,0,0,0,0,0,0,20000.0,,3,153.0,0
15313,200000.0,0,1,0,0,0,0,0,0,200000.0,,3,62.0,0
15314,1150000.0,7,1,0,7,0,0,7,0,1150000.0,7.0,3,,1
15315,,4,0,0,0,4,0,0,4,,4.0,2,62.0,0
15316,47198.0,0,0,0,0,0,0,0,0,47198.0,,3,31.0,0
15317,550000.0,1,0,0,1,0,0,1,0,550000.0,1.0,3,153.0,0
15318,400000.0,0,0,0,0,0,0,0,0,400000.0,,3,92.0,0
15319,180000.0,0,1,0,0,0,0,0,0,180000.0,,3,,0
15320,,1,1,0,0,1,0,0,1,,1.0,2,62.0,0
15321,800000.0,2,0,2,0,0,2,0,0,800000.0,2.0,3,184.0,0
15322,,1,1,1,0,0,1,0,0,,1.0,3,304.0,0
15323,,1,1,1,0,0,1,0,0,,1.0,3,549.0,0
15324,2900000.0,9,0,0,9,0,0,12,0,3090000.0,9.0,4,608.0,0
15325,4000000.0,3,0,0,3,0,0,7,0,14000000.0,3.0,6,3165.0,0
15326,1800000.0,1,0,0,1,0,0,1,0,1800000.0,1.0,3,243.0,0
15327,50000.0,0,1,0,0,0,0,0,0,50000.0,,3,-3.0,0
15328,,1,0,1,0,0,1,0,0,,1.0,3,243.0,0
15329,,1,0,1,0,0,1,0,0,,1.0,3,-8.0,1
15330,2831858.0,1,0,0,0,1,0,0,1,2831858.0,1.0,3,0.0,0
15331,,1,1,0,1,0,0,1,0,,1.0,4,1339.0,0
15332,1540220.0,1,0,0,1,0,0,1,0,1540220.0,1.0,4,730.0,0
15333,,6,1,1,0,5,1,0,5,,6.0,3,608.0,1
15334,20000000.0,7,0,0,7,0,0,7,0,22500000.0,7.0,7,4261.0,0
15335,,1,0,0,0,1,0,0,1,,1.0,2,153.0,0
15336,3080440.0,0,0,0,0,0,0,0,0,3080440.0,,4,1339.0,0
15337,,1,0,0,1,0,0,1,0,,1.0,3,974.0,0
15338,,1,1,1,0,0,1,0,0,,1.0,3,608.0,0
15339,,1,0,1,0,0,1,0,0,,1.0,3,62.0,0
15340,400000.0,0,0,0,0,0,0,0,0,400000.0,,0,1339.0,0
15341,1300000.0,4,1,2,1,1,2,1,1,1300000.0,4.0,3,-212.0,0
15342,500000.0,0,0,0,0,0,0,0,0,500000.0,,11,488.0,0
15343,75000.0,2,0,0,0,2,0,0,2,75000.0,2.0,3,92.0,0
15344,1900000.0,4,0,0,4,0,0,4,0,1900000.0,4.0,4,,1
15345,6000000.0,3,1,1,2,0,1,7,0,,3.0,5,2070.0,1
15346,11000000.0,3,0,0,2,1,0,2,1,11000000.0,3.0,4,975.0,0
15347,5500000.0,1,0,1,0,0,1,0,0,6100000.0,1.0,4,2070.0,0
15348,1281800.0,1,1,0,1,0,0,1,0,1281800.0,1.0,4,455.0,0
15349,10000.0,0,0,0,0,0,0,0,0,10000.0,,3,0.0,0
15350,300000.0,1,1,0,1,0,0,1,0,300000.0,1.0,0,,0
15351,243846.0,0,0,0,0,0,0,1,1,495426.0,,0,85.0,0
15352,2000000.0,0,0,0,0,0,0,1,0,14750000.0,,13,3532.0,0
15353,50000.0,1,0,0,0,1,0,0,2,75000.0,1.0,3,66.0,0
15354,780000.0,1,1,0,0,1,0,0,1,780000.0,1.0,3,52.0,0
15355,19311.0,1,0,1,0,0,1,0,0,19311.0,1.0,3,-25.0,0
15356,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,,0
15357,14000000.0,1,1,0,1,0,0,1,0,14000000.0,1.0,5,,0
15358,150000.0,0,1,0,0,0,0,0,0,150000.0,,2,150.0,0
15359,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,,0
15360,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,248.0,0
15361,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,-117.0,0
15362,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,-37.0,0
15363,9500000.0,2,1,0,2,0,0,3,0,13500000.0,2.0,5,2805.0,0
15364,775000.0,2,1,1,1,0,1,1,0,775000.0,2.0,3,248.0,1
15365,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,613.0,0
15366,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,36.0,0
15367,19311.0,1,0,1,0,0,1,0,0,19311.0,1.0,3,21.0,1
15368,19311.0,1,1,1,0,0,1,0,0,19311.0,1.0,3,,0
15369,5700000.0,0,1,0,0,0,0,3,1,6700000.0,,4,859.0,0
15370,4000000.0,1,0,0,1,0,0,1,0,4000000.0,1.0,4,1345.0,0
15371,1000000.0,2,0,0,2,0,0,2,0,1000000.0,2.0,3,980.0,0
15372,9200000.0,4,0,1,3,0,1,3,0,9200000.0,4.0,4,3171.0,0
15373,37000000.0,1,0,0,1,0,0,2,0,58000000.0,1.0,5,2441.0,0
15374,1300000.0,1,1,0,1,0,0,1,0,1300000.0,1.0,4,1025.0,0
15375,12700000.0,2,1,0,2,0,0,10,0,23728080.0,2.0,5,,0
15376,6400000.0,1,1,0,1,0,0,1,0,6400000.0,1.0,4,2075.0,0
15377,4500000.0,2,0,0,2,0,1,4,7,5525000.0,2.0,4,675.0,0
15378,5000000.0,3,0,1,2,0,1,3,0,,3.0,5,2441.0,0
15379,5000.0,0,1,0,0,0,0,0,0,5000.0,,0,219.0,0
15380,19000000.0,0,0,0,0,0,0,2,0,40000000.0,,4,981.0,0
15381,5000000.0,3,0,0,3,0,0,8,0,78514583.0,3.0,5,4998.0,0
15382,,3,1,1,2,0,1,2,0,,3.0,4,615.0,0
15383,15000000.0,6,0,1,5,0,1,6,0,32750000.0,6.0,6,1346.0,0
15384,3750000.0,2,1,0,2,0,0,2,0,3750000.0,2.0,4,615.0,0
15385,20317500.0,0,0,0,0,0,0,6,2,56465099.0,,13,495.0,1
15386,,2,1,0,1,1,0,1,2,,2.0,2,342.0,0
